timestamp,cpu_usage,memory_usage,heap_mb,heap_growth_bps,proc_cpu_pct,rest_rtt_ms,label
2026-03-07 15:18:02,57.9,70.5,336.6,11158090,48.6,99.1,1
2026-03-07 15:18:06,52.8,79.7,380.6,11990185,49.2,22.4,2
2026-03-07 15:18:10,55.7,86.1,411.3,7683348,50.7,28.9,2
2026-03-07 15:18:15,47.5,0.0,0.0,-92803700,0.0,0.0,3
2026-03-07 15:18:17,47.6,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:18:20,45.9,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:18:23,41.7,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:18:25,43.0,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:18:28,47.6,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:18:30,38.8,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:18:33,44.4,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:18:35,49.8,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:18:38,52.1,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:18:40,46.2,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:20:56,0.0,42.2,134.3,0,48.3,74.2,0
2026-03-07 15:20:59,59.3,45.7,145.5,3441566,47.6,24.6,0
2026-03-07 15:21:03,51.5,49.4,157.2,3284350,46.8,13.2,0
2026-03-07 15:21:06,55.1,29.7,103.4,-17464082,46.4,27.7,0
2026-03-07 15:21:09,51.3,32.8,114.0,3163387,46.4,16.4,0
2026-03-07 15:21:13,51.7,36.0,125.2,3128224,45.7,24.1,0
2026-03-07 15:21:16,52.7,39.1,136.0,3299397,45.0,51.8,0
2026-03-07 15:21:20,48.2,42.8,149.2,3220105,44.3,14.9,0
2026-03-07 15:21:24,50.7,45.7,159.0,2850070,43.5,16.9,0
2026-03-07 15:21:27,47.5,29.3,101.3,-16417144,42.9,15.9,0
2026-03-07 15:21:31,55.1,32.5,112.3,3176895,42.4,15.4,0
2026-03-07 15:21:34,49.7,35.4,122.2,2981471,41.9,24.6,0
2026-03-07 15:21:38,49.9,38.9,134.2,3354225,41.4,20.6,0
2026-03-07 15:21:41,59.4,41.9,144.9,2958848,41.4,19.8,0
2026-03-07 15:21:45,55.0,54.6,188.5,12469955,41.4,41.8,0
